Year,Agency Name,Vendor Name,Vendor Zip,Amount
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LOVING HEART ADULT DAY CARE,21208,2361317.42
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LOVING HEART ADULT DAY CARE,20877,167798.82
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HORIZON HEALTH SERVICES,20707,1173282.99
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BRINTON WOODS NURSING & REHAB CTR,21784,2035587.59
2009,DEPARTMENT OF HUMAN RESOURCES,BUGG HARDNETT & ASSOCIATES LLC,21218,114750
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WESTERN MARYLAND MEDICAL SUPPLY,21502,26385.88
2009,DEPARTMENT OF HUMAN RESOURCES,WESTERN MARYLAND MEDICAL SUPPLY,21502,382.27
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GENERATIONS NSG AGENCY INC,21133,985844.26
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ADOL ASSISTED LIVING,20708,30831.91
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CENTREVILLE DRUGS INC,21617,440527.68
2009,DEPARTMENT OF HUMAN RESOURCES,CENTREVILLE DRUGS INC,21617,251.06
2009,STATE HIGHWAY ADMIN,RK&K/CENTURY ENGINEERING JOINT VENTURE,21217,285373.63
2009,STATE HIGHWAY ADMIN,BOB BELL PONTIAC GMC,21224,3214.15
2009,MARYLAND PORT ADMINISTRATION,BOB BELL PONTIAC GMC,21224,311178.4
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BOB BELL PONTIAC GMC,21224,47523
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,BOB BELL PONTIAC GMC,21224,148372
2009,MARYLAND SCHOOL FOR THE DEAF,BOB BELL PONTIAC GMC,21224,30557
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MY VILLAGE LEARNING CENTER LLC,21206,66395.61
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SASSAFRAS SENIOR LLC,21801,1209640
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,"GOING PLACES LEARNING CENTERS, INC.",21901,69650.05
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CIVISTA CLINICAL SERVICES,20603,72285.65
2009,STATE HIGHWAY ADMIN,TOWNSEND CAREERS LLC,21201,5671.55
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,TOWNSEND CAREERS LLC,18055,192702.21
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,H.D.G TRANSPORT,21040,34075
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ZEBRA ENGINEERRING CONTROLS INC,20019,2050
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,ZEBRA ENGINEERRING CONTROLS INC,20003,66478.45
2009,STATE BOARD OF ELECTIONS,HINTON ENTERPRISE INC DBA SITECONSULT,20735,49365.2
2009,DEPARTMENT OF HUMAN RESOURCES,TRI-COUNTY COUNCIL FOUNDATION,21863,269544.06
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,TINY MINDS LEARNING CENTER,21244,138440.82
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,3-BEA'S ASSISTED LIVING LLC,20678,27985.68
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HOMES FOR CUMBERLAND LP & CONTINENTAL TITLE CO.,21230,809875
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,MOVARIA PARK DRIVE LLP,18704,990000
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE MEDICINE SHOPPE,21225,167046.62
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,DREAMS OF WINGS CHILDCARE ENRICHMENT CENTER,21613,44721.26
2009,STATE HIGHWAY ADMIN,AXIS GEOSPATIAL/JMT,21152,122494.02
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,M M SYKESVILLE LLC,21784,5311943.42
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BAY VASCULAR SURGERY LLC,21244,58880.36
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,WONDER FRIENDS LEARNING CTR,21286,29832.25
2009,MARYLAND TRANSIT ADMINISTRATION,FADE2BLAC VIDEO AND EVENT PROD,21074,58170
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PHR OF BALTIMORE INC REGION 01,22003,113265.78
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LP CAMBRIDGE LLC,21613,5645612.67
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FAMILY CARE PHARMACY III INC,20745,53420.4
2009,MARYLAND AVIATION ADMINISTRATION,DELMARVA PRINTING INC,21801,3334.92
2009,DEPARTMENT OF NATURAL RESOURCES,DELMARVA PRINTING INC,21801,14895
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DELMARVA PRINTING INC,21801,11310
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-DULANEY,43260,5878579.44
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEARTLAND HEALTH CARE CENTER-HYATTSVILLE,43260,5283021.36
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEARTLAND HEALTH CARE CENTER-ADELPHI,43260,6801997.01
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-SILVER SPRING,43260,5404975.3
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-BETHESDA,43260,3053481.37
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-CHEVY CHASE,43260,4016031.47
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-POTOMAC,43260,2701508.19
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-WOODBRIDGE VALLEY,43260,3155221.27
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-LARGO,43260,4125414.87
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-ROSSVILLE,43260,3733222.17
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-ROLAND PARK,43260,5179809.43
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-WHEATON,43260,3565330.79
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-RUXTON,43260,4592910.45
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-TOWSON,43260,4466140.3
2009,STATE DEPT OF ASSESSMENTS & TAXATION,GOODWILL WORKS OF THE CHESAPEAKE INC,21202,20940.81
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GOODWILL WORKS OF THE CHESAPEAKE INC,21202,211276.4
2009,DEPARTMENT OF THE ENVIRONMENT,GOODWILL WORKS OF THE CHESAPEAKE INC,21202,28250.36
2009,MARYLAND TRANSIT ADMINISTRATION,NEOPART LLC,19344,1980242.25
2009,MARYLAND TRANSIT ADMINISTRATION,GILL-SIMPSON/ARINC JV,21218,15552090.94
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,THE CENTER OF MY JOY LLC,21222,171687.29
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KASHIF A FIROZVI MD PA,21030,114248.64
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"PERMEDION,INC",43271,230800
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,PENROSE EAST BALTIMORE RENTAL LLC,21230,1750001
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SMALL SMILES OF OXON HILL PC,81003,78811.52
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FUTURECARE NORTH POINT,21122,6613293.72
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VAN TRAN INC,21502,793745
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"VMG HOLDINGS, LLC",14240,380000
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INNS OF EVERGREEN,20657,66878.94
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OB/GYN WOMENS CARE PC,20783,122149.46
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,OB/GYN WOMENS CARE PC,20783,15
2009,DEPARTMENT OF GENERAL SERVICES,UNIVERSAL SERVICES PROVIDER LLC,20616,21791.61
2009,STATE HIGHWAY ADMIN,UNIVERSAL SERVICES PROVIDER LLC,20616,12058.32
2009,STATE HIGHWAY ADMIN,ICC CONSTRUCTORS JV,22079,128831485.5
2009,OFFICE OF THE PUBLIC DEFENDER,LORETTA OKEKE,20774,32212.5
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,KIDS KORNER QUALITY CHILD CARE & LEARNIN,21532,53342.79
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,EMERSON LLLP,21201,1241877
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COLUMBIA PHARMACY,21044,29924.92
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,THEMBA CREATIVE LEARNING CENTER LLC,20018,186917.72
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ALWAYS LEARNING DAYCARE CENTER,21217,72830.92
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NMS HEALTHCARE OF HYATTSVILLE,20782,8023556.74
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PDN HEALTH CARE SERVICES,20715,228428.69
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PAT'S HOME FOR THE ELDERLY,21802,239652.68
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,RIVERVIEW GARDENS LTD PTN - RIVERVIEW I,21629,1629885
2009,DEPARTMENT OF HUMAN RESOURCES,FEDERALSBURG GARDENS LTD PTN,21629,115
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,FEDERALSBURG GARDENS LTD PTN,21629,1453672
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PROCARE HOME HEALTH PROVIDERS LLC,21502,385416.6
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,PROCARE HOME HEALTH PROVIDERS LLC,21502,1872.56
2009,DEPARTMENT OF HUMAN RESOURCES,CROSSLAND SPIES & GALLAGHER LLC,21502,62700
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,EFFICIENT HOME LLC,20866,34710
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"LEADERSHIP ARTS, LLC",21012,31000
2009,STATE HIGHWAY ADMIN,NOLAN/WBCM,21042,233284.92
2009,STATE HIGHWAY ADMIN,KENNEDY PORTER & ASSOCIATES/GREENHORNE & O'MARA JV,21211,326851.51
2009,MARYLAND STADIUM AUTHORITY,AAA HANDY JOHNS,21237,42019.13
2009,STATE HIGHWAY ADMIN,AAA HANDY JOHNS,21237,3617.65
2009,MARYLAND STATE POLICE,AAA HANDY JOHNS,21237,9039.38
2009,STATE HIGHWAY ADMIN,945-GTS-WELCO,19175,1724.94
2009,MD DEPARTMENT OF AGRICULTURE,945-GTS-WELCO,19175,1817.56
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,945-GTS-WELCO,19175,23597.95
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,945-GTS-WELCO,19175,6309.56
2009,DEPARTMENT OF THE ENVIRONMENT,945-GTS-WELCO,19175,2021.1
2009,MARYLAND TRANSIT ADMINISTRATION,ACCENDA LLC,20745,73912
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,WALKER MEWS PRESERVATION LP,10019,1297696
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,KIRKWOOD HOUSE PRESERVATION LP,46240,450144
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HOPKINS VILLAGE PRESERVATION LP,46240,340280
2009,MARYLAND INSURANCE ADMINISTRATION,HOFFBERGER MOVING SERVICE LLC,21209,68904.07
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,AMMON HEISLER SACHS ARCHITECTS PC,21201,59837.89
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CAPITOL MEDICAL CENTER LLC,20024,328463.56
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MY HEAVENLY ANGELS,21218,46146.7
2009,STATE HIGHWAY ADMIN,J & D GENERATOR SER CO INC,21811,5498.85
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,J & D GENERATOR SER CO INC,21811,75150.91
2009,MARYLAND PORT ADMINISTRATION,CUMMINS POWER SYSTEMS LLC,19175,183704.13
2009,MARYLAND TRANSIT ADMINISTRATION,CUMMINS POWER SYSTEMS LLC,19175,2207126.29
2009,MARYLAND AVIATION ADMINISTRATION,CUMMINS POWER SYSTEMS LLC,19175,11.24
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CUMMINS POWER SYSTEMS LLC,19175,8398.97
2009,DEPARTMENT OF JUVENILE SERVICES,CUMMINS POWER SYSTEMS LLC,19175,450
2009,MARYLAND STATE POLICE,CUMMINS POWER SYSTEMS LLC,19175,438.93
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ANTHONY UMPIERRE,21502,56020.5
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMAZING GRACE RESIDENTIAL SERV AGEN,20723,33273.54
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CRUSADER HOUSING PARTNERS LLC,21613,29253
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RONALD B MONTANO DDS PC,80906,53918.28
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RATNAVALI KOLLA MD,20830,28223.59
2009,STATE BOARD OF ELECTIONS,EXPERICON LLC,21401,91158
2009,STATE HIGHWAY ADMIN,DANIEL/ICS/DMJM,21045,305491.35
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,RISE AND SHINE DAY CARE CENTER,21217,56891.25
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STORAGE LOGIC OF MARYLAND INC,21152,432
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,STORAGE LOGIC OF MARYLAND INC,21152,2575
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,STORAGE LOGIC OF MARYLAND INC,21152,17162.78
2009,MARYLAND STATE POLICE,STORAGE LOGIC OF MARYLAND INC,21152,37.48
2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,STORAGE LOGIC OF MARYLAND INC,21152,19700.9
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EAGLE PHARMACY,21104,53879.81
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MED ONE DBA THURMONT PHARMACY,21788,372508.63
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GABRIEL INVESTMENT,21804,5150.8
2009,DEPARTMENT OF HUMAN RESOURCES,GABRIEL INVESTMENT,21804,1500
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,GABRIEL INVESTMENT,21804,57552
2009,MOTOR VEHICLE ADMINSTRATION,"USCIS, VERIFICATION DIV.",05495,12011.02
2009,DEPARTMENT OF HUMAN RESOURCES,"USCIS, VERIFICATION DIV.",05495,10962.6
2009,"DEPARTMENT OF LABOR, LICENSING & REG.","USCIS, VERIFICATION DIV.",05495,10048.38
2009,OFFICE OF THE PUBLIC DEFENDER,CHESAPEAKE PUBLISHING & PRINTING,21601,1201.58
2009,OFFICE OF THE ATTORNEY GENERAL,CHESAPEAKE PUBLISHING & PRINTING,21601,572.44
2009,MARYLAND DEPT. OF AGING,CHESAPEAKE PUBLISHING & PRINTING,21601,123.24
2009,MARYLAND DEPT. OF VETERANS AFFAIRS,CHESAPEAKE PUBLISHING & PRINTING,21601,449.83
2009,COMPTROLLER OF MARYLAND,CHESAPEAKE PUBLISHING & PRINTING,21921,10337.7
2009,DEPARTMENT OF GENERAL SERVICES,CHESAPEAKE PUBLISHING & PRINTING,21601,147
2009,STATE HIGHWAY ADMIN,CHESAPEAKE PUBLISHING & PRINTING,21221,544
2009,DEPARTMENT OF NATURAL RESOURCES,CHESAPEAKE PUBLISHING & PRINTING,21620,243.38
2009,MD DEPARTMENT OF AGRICULTURE,CHESAPEAKE PUBLISHING & PRINTING,21601,2044.22
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHESAPEAKE PUBLISHING & PRINTING,21601,27889.65
2009,DEPARTMENT OF HUMAN RESOURCES,CHESAPEAKE PUBLISHING & PRINTING,21601,2129.61
2009,"DEPARTMENT OF LABOR, LICENSING & REG.",CHESAPEAKE PUBLISHING & PRINTING,21601,475
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,CHESAPEAKE PUBLISHING & PRINTING,21601,643.07
2009,DEPARTMENT OF THE ENVIRONMENT,CHESAPEAKE PUBLISHING & PRINTING,21601,51250.49
2009,DEPARTMENT OF JUVENILE SERVICES,CHESAPEAKE PUBLISHING & PRINTING,21601,1662.21
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,CHESAPEAKE PUBLISHING & PRINTING,21601,997.97
2009,STATE HIGHWAY ADMIN,WALLACE MONT & ASSOC/AM THOMAS & ASSOC,21204,41274.9
2009,MILITARY DEPARTMENT,CLASSROOM FURNITURE.COM,33401,36519.07
2009,DEPARTMENT OF HUMAN RESOURCES,BEE'S ENERGY EXPRESS,21632,49689.75
2009,STATE HIGHWAY ADMIN,M & R MANAGEMENT LLC,21645,1268460.84
2009,OFFICE OF THE PUBLIC DEFENDER,STEVEN TROSTLE,21085,48772.85
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RIVERVIEW SNF LLC,21221,4068900.09
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,FOXTAIL CROSSING,21613,1013410
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,FUTURE GENERATION KIDS,21921,26252
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TERRENCE L JOHNSON FUNERAL SER,20695,144576.59
2009,STATE HIGHWAY ADMIN,CENTURY/SABRA WANG JV,21031,239144.3
2009,STATE HIGHWAY ADMIN,WALLACE MONTGOMERY & ASSOC/GPI,21204,547953.66
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BEL PRE LEASING CO LLC,20906,3167077.46
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FAYETTE LEASING CO LLC,21223,11990871.93
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOWARD LEASING CO LLC,21060,4573254.38
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LIBERTY LEASING CO LLC,21207,6322271.12
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LIVINGSTON LEASING CO LLC,20744,7265832.97
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARLBORO LEASING CO LLC,20747,8591931.77
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RIDGE MD LEASING CO LLC,21043,7123088.89
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WASHINGTON MD LEASING CO LLC,21037,5697096.37
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,WASHINGTON MD LEASING CO LLC,21037,45
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DIVINE INTERVENTION AT SHEPHERD'S,21787,31437
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,INTERCOURT LITTLE ANGELS DAY CARE,20772,30477.88
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SPRINGWELL LLC/DBA SPRINGWELL,21209,53305.26
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,"THE LITTLE VILLAGE CHILD CARE CENTER,LLC",21206,53792.75
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ANNA'S DAYCARE,21613,38325.32
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HOME ENERGY LOSS PROFESSIONALS,21224,69049.71
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,VICTORY LA PLATA GP INC/DBA LAPLATA MANOR,20646,216673
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WOORI CARE,20723,42730.66
2009,STATE HIGHWAY ADMIN,RAM & SABRA WANG JV,20165,188158.44
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MD PATIENT SAFETY CTR,21075,355850
2009,DEPARTMENT OF NATURAL RESOURCES,DISSEN & JUHN LLC,21666,280903.5
2009,STATE HIGHWAY ADMIN,RBA GROUP & SABRA WANG & ASSOCIATES JV,21227,241202.59
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,RISE AND SHINE DAY CARE CENTER,21217,56404.29
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MORNING BREEZE LLC,21048,53466.03
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,THE RESIDENCES AT ELLICOTT GARDENS LLC,21046,1832068
2009,DHCD-COMMUNITY DEVELOPMENT ADM- CAPITAL,THE RESIDENCES AT ELLICOTT GARDENS LLC,21046,932942
2009,OFFICE OF THE PUBLIC DEFENDER,"RUSSELL, STEPHEN",20737,25415
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VITA PHARMACY LLC,21206,37391.66
2009,MARYLAND STATE LOTTERY AGENCY,AAHF,21218,5000
2009,MARYLAND TRANSIT ADMINISTRATION,AAHF,21218,5000
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AAHF,21218,5000
2009,BALTIMORE CITY COMMUNITY COLLEGE,AAHF,21218,5000
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,AAHF,21218,10000
2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,AAHF,21218,27000
2009,STATE HIGHWAY ADMIN,WALLACE MONTGOMERY/DEWBERRY & DAVIS,21204,105270.81
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GRAND ONE LLC DBA ORCHARD PHARMACY,21229,25992.1
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"REVEST, LLC / CITY OF HAGERSTOWN",21740,75000
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MID-ATLANTIC OF CHAPEL HILL,21133,1230699.91
2009,STATE HIGHWAY ADMIN,RK&K LLP/KCI TECHNOLOGIES INC JOINT VENTURE,21217,897849.62
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,NEW BEGINNINGS CHRISTIAN LEARNING CENTER,21787,52464.57
2009,STATE HIGHWAY ADMIN,MD 200 CONSTRUCTORS JOINT VENTURE,20705,23196772.25
2009,DEPARTMENT OF GENERAL SERVICES,AMERICAN SECURITY COMPANY INC,20772,68310.5
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERICAN SECURITY COMPANY INC,20772,35096
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,AMERICAN SECURITY COMPANY INC,20772,4352
2009,MARYLAND PUBLIC TELEVISION,AMERICAN SECURITY COMPANY INC,20772,16338
2009,MARYLAND PUBLIC TELEVISION,THIRD RAIL PRODUCTIONS LLC,22041,218727
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HOMES FOR HAMILTON HILLS LP,21403,560297
2009,DEPARTMENT OF NATURAL RESOURCES,EAST COAST EXCAVATING & LANDSCAPING LLC,21655,26618
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EAST COAST EXCAVATING & LANDSCAPING LLC,21655,9750
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"MANSOUR INVESTMENTS ,LLC",22046,30779.65
2009,STATE HIGHWAY ADMIN,SECOND WIND TRANSPORT,21771,86260
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WINFRED R LEWIS,21874,106741.5
2009,MARYLAND TRANSIT ADMINISTRATION,AIRGAS REFRIGERANTS INC,75395,80924.6
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ADVANCED PHYSICAL THERAPY LLC,21208,31026.28
2009,STATE HIGHWAY ADMIN,WALLACE MONTGOMERY/J D HYNES,21204,67007.19
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SAINTS REAL ESTATE VENTURES III LLC,20720,328616
2009,"DEPARTMENT OF LABOR, LICENSING & REG.",OAKLAND COMMERICAL PROPERTIES LLC,21550,42628.22
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,OAKLAND COMMERICAL PROPERTIES LLC,21550,42704.46
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,MANOR WEST LP,21403,465088
2009,MARYLAND PORT ADMINISTRATION,CAMPANELLA REALTY & CONSULTING,21210,5900
2009,MARYLAND TRANSIT ADMINISTRATION,CAMPANELLA REALTY & CONSULTING,21210,4800
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,CAMPANELLA REALTY & CONSULTING,21210,11500
2009,DEPARTMENT OF PUBLIC SAFETY -   CAPITAL,CAMPANELLA REALTY & CONSULTING,21210,7000
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,STRONG SOLUTIONS LLC,20714,35487.5
2009,STATE HIGHWAY ADMIN,SABRA WANG/STV,21244,57107.57
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOSE PHARMACIES INC,21782,45349.99
2009,ST. MARY'S COLLEGE OF MARYLAND -CAPITAL,JOHN IRONS:DBA ADVANCE CONSTRUCT,20636,64202
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,"MCDONALD, NANCY T",21228,158949.25
2009,MARYLAND TRANSIT ADMINISTRATION,"RUMMEL,KLEPPER,LLP/WALLACE,   MONTGOMERY & ASSOCIA",21217,40876.12
2009,MARYLAND TRANSIT ADMINISTRATION,WALLACE MONTGOMERY&ASSOC LLP/D  MJM HARRIS INC JV,21202,30570.45
2009,DEPARTMENT OF HUMAN RESOURCES,NANCY'S CHRISTIAN LEARNING CENTER,21921,82.16
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,NANCY'S CHRISTIAN LEARNING CENTER,21921,100088.9
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TO GOD BE ALL THE GLORY CARE CENTER INC,20770,99485
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,HILLENDALE CHILD DEVELOPMENT CENTER INC,21234,48241.11
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,THE DAVIDSON EARLY LEARNING CENTER,21040,32084.18
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ENVOY OF PIKESVILLE LLC,21208,2003810.29
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ENVOY OF DENTON LLC,21629,1636797.09
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STEVES PHARMACY,21502,51383.69
2009,DEPARTMENT OF PUBLIC SAFETY -   CAPITAL,PSA DEWBERRY INC W/PENZA BAILEY ARCHITECTS JV,21212,1180708.24
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MARY BOYD-CHAVIS,20744,33049.21
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,AJA'S DEVELOPMENTAL CENTER CORP,21206,26665.07
2009,DEPARTMENT OF NATURAL RESOURCES,SOMERS COVE MARINA COMMISSION,21817,304919.84
2009,DEPARTMENT OF INFORMATION TECHNOLOGY,3C COMPUTER SOLUTIONS INC,20132,76870
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RAVENS MEDICAL ADULT DAY CARE CTR,21216,75101.75
