,Year,Agency Name,Vendor Name,Vendor Zip,Amount
56961,2010,MDOT THE SECRETARY'S OFFICE,AASHTO,20061,461224
56968,2010,MARYLAND HIGHER EDUCATION COMMISSION,HOWARD UNIV FAC PRAC PLAN,20059,21310
56970,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,BUREAU OF PRISON,20534,35437
57014,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DC TREASURER,20038,26955
57018,2010,STATE HIGHWAY ADMIN,NORFOLK SOUTHERN RAILWAY,23510,9298002
57024,2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,FROEHLING & ROBERTSON INC,23261,15345
57025,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SUNTRUST MORTGAGE INC,23234,147247
57030,2010,DEPARTMENT OF NATURAL RESOURCES,SOUTHERN STATES CHARLOTTE HALL,25404,71315
57037,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VIRGINIA HOSP CTR ARLINGTON HLTH SY,22205,39492
57043,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,FAIRFAX HOSPITAL,22042,2239236
57045,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GARBER ICE CREAM CO INC,22604,787577
57053,2010,MARYLAND TRANSIT ADMINISTRATION,GRAHAM WHITE SALES CORP,24153,133942
57056,2010,COMPTROLLER OF MARYLAND,LEE HARTMAN & SONS INC,24033,456681
57058,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"S F & P CO., INC.",24482,458775
57075,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,GEORGE MASON UNIVERSITY,22030,586785
57079,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WM R HILL & CO INC,23218,5295263
57089,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HANDCRAFT LINEN SERVICES COFER P,23230,2465872
57096,2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,FITNESS RESOURCE,20164,387526
57105,2010,STATE HIGHWAY ADMIN,J O HERBERT CO INC,23112,63299
57111,2010,STATE HIGHWAY ADMIN,VIRGINIA TURF MANAGEMENT ASSOC INC,23517,165518
57112,2010,DEPARTMENT OF BUDGET AND MANAGEMENT,MAXIMUS INC,20190,801978
57125,2010,MD DEPARTMENT OF AGRICULTURE,COHOKE FARMS,23181,27423
57134,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"A.C. FURNITURE COMPANY, INC",24054,36073
57143,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,OLD DOMINION SPICE COMPANY,23005,64906
57144,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HIGHLAND DATA SERVICES CO INC,24413,417952
57153,2010,MARYLAND TRANSIT ADMINISTRATION,ENSCO INC,22151,975706
57154,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,VIRGINIA T'S,23804,99987
57155,2010,STATE HIGHWAY ADMIN,CWC CHEMICAL INC,24077,54389
57163,2010,MARYLAND TRANSIT ADMINISTRATION,JEFFREY STACK INC  T/A JSI PAVING & CONSTRUCTION,22150,93182
57181,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,ACCESS PLUS INC,22032,39560
57192,2010,DEPARTMENT OF GENERAL SERVICES- CAPITAL,NV ENTERPRISES INC,20170,483030
57202,2010,MARYLAND DEPT. OF AGING,EPLUS GROUP INC,19467,18985
57204,2010,DEPARTMENT OF GENERAL SERVICES,EMPLOYMENT GUIDE,15017,34744
57241,2010,STATE HIGHWAY ADMIN,PITTMAN'S TREE & LANDSCAPING INC,22630,38001
57296,2010,STATE HIGHWAY ADMIN,VMS INC,23219,793613
57297,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HAMEED  ULLAH PERACHA MD,22041,28920
57300,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,C & F MORTGAGE CORP.,23113,102000
57322,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOME CARE DELIVERED INC,23060,1023840
57323,2010,MD DEPARTMENT OF AGRICULTURE,DYNAMIC AVIATION GROUP INC,22812,100462
57330,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DOMINION DIAGNOSTICS,02852,86232
57361,2010,STATE HIGHWAY ADMIN,CORINTHIAN CONTRACTORS INC,22207,2089901
57362,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GARNETT SUPPLY SYSTEMS INC,22727,252971
57370,2010,MARYLAND PUBLIC TELEVISION,BEAN CREATIVE,22301,57600
57372,2010,STATE HIGHWAY ADMIN,SAGRES CONSTRUCTION CORP.,22310,567926
57373,2010,STATE HIGHWAY ADMIN,MMS INC,20118,177680
57374,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AUTISM OUTREACH INC,20176,32403
57378,2010,WORKERS' COMPENSATION COMMISSION,MYTHICS INC,23454,1456099
57392,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MASTERMIND MARKETING,24486,321241
57398,2010,STATE HIGHWAY ADMIN,GREEN THUMB LANDSCAPING INC,60017,322699
57401,2010,DEPARTMENT OF THE ENVIRONMENT,DETECH INC,32405,241543
57410,2010,DEPARTMENT OF NATURAL RESOURCES,VIRGINIA INSTITUTE OF MARINE SCIENCE,23062,431698
57412,2010,STATE HIGHWAY ADMIN,VIRGINIA TECH TREASURER,24060,180732
57415,2010,MARYLAND HIGHER EDUCATION COMMISSION,VIRGINIA TECH TREASURER,24061,51186
57421,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,POTOMAC VALLEY HOSPITAL,26726,227006
57423,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WEST VIRGINIA UNIVERSITY MEDICAL CORP,26507,1181105
57433,2010,MARYLAND STATE POLICE,AUTO SOURCE INC,26537,44152
57435,2010,DEPARTMENT OF THE ENVIRONMENT,A L L CONSTRUCTION INC,26739,501650
57438,2010,DEPARTMENT OF THE ENVIRONMENT,CANAAN VALLEY INSTITUTE,26260,511950
57439,2010,STATE HIGHWAY ADMIN,M A S HAULING LLC,25428,25520
57449,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDFUSION RX LLC,35242,74250
57459,2010,STATE HIGHWAY ADMIN,WEST VIRGINIA DIV OF HWYS,25339,939500
57461,2010,DEPARTMENT OF HUMAN RESOURCES,WEST VA UNIVERSITY HOSP,26506,100162
57464,2010,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,BOVIS LEND LEASE INC,28217,6770626
57468,2010,MARYLAND HIGHER EDUCATION COMMISSION,ST AUGUSTINES COLLEGE,27610,52000
57471,2010,DEPARTMENT OF HUMAN RESOURCES,BANK OF AMERICA,75824,585270
57479,2010,STATE HIGHWAY ADMIN,GLOVER CONSTRUCTION CO INC,27866,127476
57480,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,MEASUREMENT INC,27701,623945
57481,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,KEYSTONE SYSTEMS INC,27612,168017
57482,2010,MARYLAND TRANSIT ADMINISTRATION,ELECTRONIC DATA MAGNETICS INC,27260,249347
57484,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,VALENDRAWERS INC,27293,32684
57485,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,BUTTERBALL LLC,28265,186515
57490,2010,MARYLAND TRANSIT ADMINISTRATION,"REUEL, INC",27530,31251
57492,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"AMERICAN ASSOCIATED COMPANIES, INC",30214,80462
57493,2010,STATE HIGHWAY ADMIN,FLINT TRADING INC,27361,168472
57497,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,INTRNATIONAL FABRICS INC,27263,76123
57499,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"WEBSTER & ASSOCIATES, INC",27429,103271
57501,2010,MARYLAND STATE POLICE,"WEBSTER & ASSOCIATES, INC",27408,123015
57503,2010,STATE HIGHWAY ADMIN,SAFFO CONTRACTORS INC,28406,1754340
57504,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BIOLOGICS INC,27513,45509
57514,2010,MARYLAND ENVIRONMENTAL SERVICES-CAPITAL,J&W OF NORTH CAROLINA,28586,189135
57515,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRIAD LABORATORY ALLIANCE LLC,27410,51293
57516,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,NEOCASE,27113,35584
57520,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,NONPROFIT IND  DBA SOCIALSERVE.COM,28235,98825
57530,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CALCO'S LLC,21856,38272
57539,2010,MARYLAND TRANSIT ADMINISTRATION,QUAL-TRAN PRODUCTS,19442,363465
57565,2010,UNINSURED EMPLOYERS FUND,PMSI,32885,75596
57570,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MORTECH MANUFACTURING CO,91702,93221
57574,2010,STATE HIGHWAY ADMIN,PROLINE PAINTING INC.,11436,326529
57596,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",N.C.E.E.,29633,170095
57597,2010,DEPARTMENT OF PUBLIC SAFETY -   CAPITAL,"ARCADIS US,INC",80291,137975
57599,2010,MARYLAND TRANSIT ADMINISTRATION,AVTEC INC,29054,185129
57600,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARTINS PHARMACY,17013,16138
57603,2010,DEPARTMENT OF HUMAN RESOURCES,NEW HOPE TREATMENT CENTER,29420,170265
57605,2010,MARYLAND DEPT. OF AGING,RTZ ASSOCIATES INC,94612,472500
57626,2010,MARYLAND PUBLIC TELEVISION,NATIONAL EDUCATIONAL TELECOMMUNICATIONS ASSOC,29250,25335
57636,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,AMERICAN CORRECTIONAL COMPLIANCE INC,73072,77880
57658,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ELAINE S DENEGRI COX,26757,51099
57700,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SUNTRUST BANK,80150,181903
57701,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SUNTRUST BANK,32862,2964
57711,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SOUTHERN REGION EDUCATION BOARD,30318,284731
57716,2010,MARYLAND TRANSIT ADMINISTRATION,HEERY INTERNATIONAL INC,30309,132480
57718,2010,MARYLAND HIGHER EDUCATION COMMISSION,GEORGIA ASSOCIATION OF BROADCASTERS,30350,40000
57725,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,TANEY VILLAGE PARTNERS LTD,30269,1103131
57729,2010,ENERGY ADMINISTRATION,GDS ASSOCIATES INC,30067,43337
57736,2010,MARYLAND TRANSIT ADMINISTRATION,IMERYS,30076,157141
57755,2010,MARYLAND TRANSIT ADMINISTRATION,HOME DEPOT CREDIT SERVICES,88901,3236
57761,2010,MARYLAND STATE LOTTERY AGENCY,SCIENTIFIC GAMES INTERNATIONAL INC,30004,17071267
57762,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CCS MEDICAL,30043,131788
57765,2010,COMPTROLLER OF MARYLAND,FINANCIAL ASSET MANAGEMENT SYSTEMS,30339,23765068
57768,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SECURE CARE MEDICAL INC,31406,131432
57770,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UROMED INC,30005,231946
57771,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SUNPLUS DATA GROUP,30044,28002
57778,2010,COLLEGE SAVINGS PLANS OF MARYLAND,DEFINITION 6,30324,159600
57779,2010,MOTOR VEHICLE ADMINSTRATION,DIGITAL RIO,30144,77537
57784,2010,OFFICE OF THE ATTORNEY GENERAL,MADISON CONSULTING GROUP INC,30650,31500
57787,2010,MARYLAND INSURANCE ADMINISTRATION,MERLINOS & ASSOCIATES INC,30092,79138
57789,2010,MARYLAND TRANSIT ADMINISTRATION,EARTH TECH INFRASTRUCTURE INC,90802,122516
57790,2010,WORKERS' COMPENSATION COMMISSION,SIMPLEX GRINNELL,01441,489249
57813,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NAPLES COMMUNITY HOSPITAL,33941,39059
57823,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"HEALTH INFORMATION DESIGNS,INC",36831,725024
57824,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,APPLICATION ORIENTED DESIGNS INC,33178,330923
57832,2010,MARYLAND PUBLIC TELEVISION,TRAC MEDIA SERVICES,85728,51915
57835,2010,STATE HIGHWAY ADMIN,TBE GROUP INC,33759,92721
57837,2010,MD DEPARTMENT OF AGRICULTURE,ADAPCO INC,32771,226987
57839,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,DAVIS DISTRIBUTORS INC,33016,49310
57851,2010,MD INST EMERG MEDICAL SERVICE SYSTEMS,TIGER DIRECT,33144,28955
57855,2010,DEPARTMENT OF INFORMATION TECHNOLOGY,CALL ONE INC,32920,70599
57858,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BIOPLUS SPECIALTY PHARMACY SERVICES,32701,52092
57860,2010,MARYLAND TRANSIT ADMINISTRATION,TINDALE-OLIVER & ASSOC,33602,91139
57861,2010,COMPTROLLER OF MARYLAND,MAINLINE INFORMATION SYSTEMS INC,30349,941342
57864,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,DATAMAXX APPLIED TECHNOLOGIES INC,32311,208858
57874,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOVEROUND CORPORATION,34243,119844
57875,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,AUTOMON LLC,85258,73500
57879,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DEGC ENTERPRISES (U S) INC,33762,71633
57880,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDIC-AIRE MEDICAL EQUIPMENT,17844,70317
57882,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"PRO TECH MONITORING,INC",33556,564251
57883,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AXIUM HEALTHCARE PHARMACY INC,32746,128559
57885,2010,DEPARTMENT OF HUMAN RESOURCES,NATIONAL DEAF ACADEMY LLC,32757,222192
57886,2010,MARYLAND PUBLIC TELEVISION,"RICHARD NADER ENTERTAINMENT, INC.",33767,61800
57887,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LINCARE INC,64153,64752
57911,2010,COMPTROLLER OF MARYLAND,NASC,40503,40474
57927,2010,DEPARTMENT OF BUDGET AND MANAGEMENT,SHPS INC,40222,323917
57934,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,APS ACQUISITION LLC DBA,60563,147350
57943,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY,21142,272644
57948,2010,MARYLAND STADIUM AUTHORITY,CROSSROADS CONSULTING SERVICES LLC,33609,114707
57957,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MCKEE FOODS CORPORATION,37315,631259
57967,2010,COMPTROLLER OF MARYLAND,THYSSENKRUPP ELEVATOR,33321,826
57982,2010,MARYLAND STADIUM AUTHORITY,COMMUNICATIONS ENGINEERING INC,22122,35782
57990,2010,DEPARTMENT OF THE ENVIRONMENT,ENVIRONMENTAL QUALITY MANAGEMENT INC,37830,56726
57991,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OUTFITTER SATELLITE INC,37214,26712
58000,2010,STATE HIGHWAY ADMIN,US ARMY CORPS OF ENGINEERS FINANCE CENTER,38054,400000
58010,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ANCILLARY MANAGEMENT SOLUTIONS,37068,117796
58011,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMMED DIRECT LLC,27217,105119
58012,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"A.C. LEGG, INC.",35040,30477
58013,2010,MARYLAND TRANSIT ADMINISTRATION,SOUTHERN COACH PARTS CO,35236,144879
58014,2010,STATE HIGHWAY ADMIN,VULCAN INC,36536,137416
58016,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,HENDERSON SEWING MACHINE COMPANY,36420,37409
58022,2010,DEPARTMENT OF GENERAL SERVICES,GOVDEALS INC,36117,64063
58023,2010,COMPTROLLER OF MARYLAND,CABINET NG INC,35758,29628
58029,2010,DEPARTMENT OF HUMAN RESOURCES,POSTAGE BY PHONE REGULUS,40213,2835415
58030,2010,STATE BOARD OF ELECTIONS,EBSCO INDUSTRIES INC,55401,30272
58033,2010,STATE HIGHWAY ADMIN,BLOSSMAN GAS INC,22611,28912
58039,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LIBERTY MEDICAL SUPPLY INC,34985,382649
58040,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STARLIMS CORPORATION,33021,135950
58041,2010,DEPARTMENT OF HUMAN RESOURCES,FLORIDA INSTITUTE FOR NEUROLOGIC REHABILITATION,33873,327372
58042,2010,OFFICE OF THE ATTORNEY GENERAL,AMI RISK CONSULTANTS,33176,35370
58046,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UNITED STATES MEDICAL SUPPLY,33122,32694
58047,2010,OFFICE OF THE PUBLIC DEFENDER,IOD INC,54307,114171
58051,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SILVER SPRING ART KDNY CTR,33317,409224
58052,2010,MARYLAND TRANSIT ADMINISTRATION,LUXART COMMUNICATIONS,33312,43698
58062,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HOUSING & DEVELOPMENT SERVICES INC,33331,45790
58063,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VOHRA HEALTH SERVICES PA,33141,173107
58064,2010,MARYLAND STATE LOTTERY AGENCY,ELIASSEN & ASSOCIATES INC.,33305,54352
58066,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DOCTOR DIABETIC SUPPLY INC,33127,28325
58082,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BARTON DIRECT INC,78735,29490
58095,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,REDWOOD TOXICOLOGY LABORATORY,95402,190178
58099,2010,MARYLAND PUBLIC TELEVISION,TELE-DIRECT CALL CENTERS,95841,97265
58112,2010,UNINSURED EMPLOYERS FUND,NORTH AMERICAN PARTNERS IN ANESTHESIA MD LLC,11545,287206
58115,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,HOPE ALIVE,21780,54606
58120,2010,MARYLAND TRANSIT ADMINISTRATION,AMERICAN MOVING PARTS,90021,62968
58126,2010,STATE HIGHWAY ADMIN,WEISSKER MANUFACTURING LLC,75801,468735
58178,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,FEDERAL CORRECTIONAL SUPPLY SERVICE,72231,31933
58179,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WAL-MART RECONCILIATION SERVICES,67037,7979007
58185,2010,MARYLAND PORT ADMINISTRATION,SECURITAS SECURITY SERVICES USA INC,07054,1933639
58186,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SPI AMERICA LLC,78758,56295
58202,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PHI AIR MEDICAL,90054,29390
58203,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,PHI AIR MEDICAL,90051,7510131
58206,2010,MD DEPARTMENT OF AGRICULTURE,"USDA, FARM SERVICES AGENCY",20250,351428
58208,2010,MARYLAND STATE POLICE,DISBURSING OPERATIONS DIRECTORATE,46226,36735
58209,2010,DEPARTMENT OF BUDGET AND MANAGEMENT,KROLL LABORATORY SPECIALISTS INC,70154,378452
58212,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,LOUISIANA CTR FOR THE BLIND,71270,45516
58213,2010,STATE HIGHWAY ADMIN,T F R ENTERPRISES INC,78641,331273
58233,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COMPREHENSIVE DECUBITUS THERAPY INC,72223,52438
58245,2010,DEPARTMENT OF HUMAN RESOURCES,"STRUCTURES YOUTH HOME, INC.",22448,668666
58257,2010,MARYLAND PUBLIC TELEVISION,"INTERNATIONAL DEMOGRAPHICS, INC",77216,589910
58259,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AHLERS & COMPANY INC,76701,104940
58263,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WRS GROUP LTD,76710,31528
58282,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,STERLINGS PUBLIC SAFETY UNIFORMS & EQUIPMENT INC,78201,45341
58288,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SYSCO VIRGINIA LLC,22801,115110
58294,2010,MARYLAND STADIUM AUTHORITY,CORPORATE CARE,77018,152253
58297,2010,MILITARY DEPARTMENT,WORLD COMMUNICATION CENTER INC,85224,185869
58333,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MRT LLC T/A HOUSEHOLD OF ANGELS,20154,58209
58344,2010,MARYLAND TRANSIT ADMINISTRATION,MARCH NETWORKS INC,60666,1381226
58362,2010,MARYLAND TRANSIT ADMINISTRATION,S & A SYSTEMS INC,75032,45878
58402,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PRODUCTS UNLIMITED INC,76247,40630
58421,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"OZ SYSTEMS USA, LLC",76006,108790
58422,2010,MILITARY DEPARTMENT,IDEARC MEDIA CORP,75261,46526
58455,2010,DEPARTMENT OF INFORMATION TECHNOLOGY,MATRIX SYSTEM & TECHNOLOGIES INC,08611,145569
58464,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FAST FORMS,92674,97881
58478,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,OLD TAKOMA BUSINESS ASSN,20913,31929
58489,2010,STATE HIGHWAY ADMIN,DOUBLE S TRANSPORT LLC,21623,30490
58498,2010,STATE HIGHWAY ADMIN,TRAFFIC PARTS,77205,84078
58499,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SOLID SYSTEMS CAD SERVICES,77092,60554
58500,2010,MARYLAND TRANSIT ADMINISTRATION,"ROYAL PURPLE, INC",77210,74155
58509,2010,MD INST EMERG MEDICAL SERVICE SYSTEMS,MICROWAVE NETWORKS INC,77477,83064
58515,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"KENNYETTO GRAPHICS, INC",12078,34782
58531,2010,DEPARTMENT OF THE ENVIRONMENT,ENTECH INSTRUMENTS INC,93065,31066
58532,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BAILEY MEDICAL ENGINEERING,93402,65696
58533,2010,COMPTROLLER OF MARYLAND,INFORMATICA,95161,40750
58550,2010,MARYLAND TRANSIT ADMINISTRATION,CHK AMERICA INC,93105,48675
58588,2010,MDOT THE SECRETARY'S OFFICE,THE WASHINGTON POST,20071,14203
58612,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DORAL DENTAL SERVICES OF MD LLC,02129,2254756
58650,2010,MARYLAND TRANSIT ADMINISTRATION,A.S.A.P.,20719,113261
58651,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,PSTC,94063,80400
58660,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LIVING SOLUTIONS MID-,22307,36779
58669,2010,STATE HIGHWAY ADMIN,LILLER PAVING & EXCAVATING LLC,26753,28468
58682,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,B I INC,80301,674177
58687,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,POLICY STUDIES INC,80202,17690479
58691,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SENIOR CARE SERVICES INC,81505,263373
58754,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INSTITUTIONAL PHARMACY SOLUTIONS,36124,35919
58774,2010,STATE TREASURER'S OFFICE,AT & T MOBILITY,98073,508872
58812,2010,STATE HIGHWAY ADMIN,APPLIED RESEARCH ASSOCIATES INC,87110,1347116
58813,2010,MARYLAND AVIATION ADMINISTRATION,AKAL SECURITY INC,87532,5309361
58816,2010,STATE BOARD OF ELECTIONS,PREMIER ELECTION SOLUTIONS INC,75013,1069137
58821,2010,MILITARY DEPARTMENT,COMLABS,32934,33604
58822,2010,COMPTROLLER OF MARYLAND,BANK OF AMERICA,28255,224055051
58832,2010,DEPARTMENT OF GENERAL SERVICES,CROWN POINTE TECHNOLOGIES,97229,30112
58836,2010,MARYLAND AVIATION ADMINISTRATION,GHA TECHNOLOGIES INC,85260,39606
58879,2010,STATE TREASURER'S OFFICE,CITICAPITAL MUNICIPAL FINANCE,10528,1465057
58880,2010,DEPARTMENT OF JUVENILE SERVICES,ISECURETRAC CORP,68137,895581
58883,2010,MARYLAND AVIATION ADMINISTRATION,PRIORITY DISPATCH,84111,353923
58886,2010,OFFICE OF THE STATE PROSECUTOR,ACCESSDATA CORPORATION,84042,35058
58929,2010,MOTOR VEHICLE ADMINSTRATION,MICROSOFT SERVICES,91380,3499
58930,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CASCADE PROSTHETICS & ORTHOTICS VNC,98248,48243
58964,2010,MARYLAND TRANSIT ADMINISTRATION,SPORTWORKS,98072,41765
58965,2010,OFFICE OF THE PUBLIC DEFENDER,CTS LANGUAGE LINK INC,98660,159036
58983,2010,BOARDS COMMISSIONS & OFFICES,HABITAT FOR HUMANITY INTERNATIONAL INC,31709,72085
58987,2010,MARYLAND STATE LOTTERY AGENCY,CRESTWOOD MARKET RESEARCH INC,98033,136517
58988,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,GRAPHIC CONTROL SYSTEMS INC,98684,105548
58989,2010,DEPARTMENT OF BUDGET AND MANAGEMENT,COLUMBIA ULTIMATE INC AKA REV Q,98662,148441
59015,2010,MARYLAND PUBLIC TELEVISION,AMEN CLINCS,92660,36727
59016,2010,MDOT THE SECRETARY'S OFFICE,ASCENTIUM CORPORATION,98004,88521
59022,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,API INTERNATIONAL INC,97062,131645
59023,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WELLSOURCE,97015,86382
59024,2010,MARYLAND STATE LOTTERY AGENCY,"TAKE-A-TICKET, INC.",97321,31445
59026,2010,DEPARTMENT OF HUMAN RESOURCES,INFORMATIX INC,95833,84256
59030,2010,MARYLAND PORT ADMINISTRATION,EMODAL.COM LLC,92612,68166
59039,2010,MARYLAND PUBLIC TELEVISION,HEWLETT PACKARD COMPANY,94304,1680
59041,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SRI INTERNATIONAL,94025,88090
59047,2010,DEPARTMENT OF HUMAN RESOURCES,UNITED STATES POSTAL SERVICE,94497,115000
59053,2010,MD DEPARTMENT OF AGRICULTURE,BIO-RAD LABORATORIES,94547,399484
59056,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LAKESHORE LEARNING MATERIALS,90895,47088
59061,2010,MARYLAND TRANSIT ADMINISTRATION,"A & K RAILROAD MATERIALS, INC.",84130,333433
59071,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,PRIDE INDUSTRIES,95677,148479
59093,2010,MARYLAND TAX COURT,NEOFUNDS BY NEOPOST,33630,3976
59098,2010,DEPARTMENT OF NATURAL RESOURCES,NEOFUNDS BY NEOPOST,33631,1427
