,Year,Agency Name,Vendor Name,Vendor Zip,Amount
37180,2009,DEPARTMENT OF BUDGET AND MANAGEMENT,MAXIMUS INC,20190,688672
37190,2009,MD DEPARTMENT OF AGRICULTURE,F A HOLLAND & SONS INC,23415,76258
37206,2009,OFFICE OF THE ATTORNEY GENERAL,ASTRON WIRELESS TECHNOLOGIES INC,20164,58587
37234,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HIGHLAND DATA SERVICES CO INC,24413,447815
37237,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,VIRGINIA T'S,23804,37719
37262,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MODULAR SPACE CORPORATION,19087,6069589
37274,2009,DEPARTMENT OF JUVENILE SERVICES,INSTITUTE FOR FAMILY CENTERED SERVICES INC,23255,3425880
37278,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WALDORF HEALTH CARE CTR,33491,123863
37331,2009,STATE HIGHWAY ADMIN,MARTINS CONSTRUCTION CORP,22213,1681658
37332,2009,STATE HIGHWAY ADMIN,PITTMAN'S TREE & LANDSCAP,22630,62618
37392,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RESPICARE,22150,34538
37394,2009,STATE HIGHWAY ADMIN,TRANSFIELD SERVICES,23219,897091
37412,2009,MD DEPARTMENT OF AGRICULTURE,DYNAMIC AVIATION GROUP INC,22812,54305
37424,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DOMINION DIAGNOSTICS,02852,86012
37460,2009,STATE HIGHWAY ADMIN,CORINTHIAN CONTRACTORS INC,22207,1463688
37461,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GARNETT SUPPLY SYSTEMS INC,22727,278440
37467,2009,MARYLAND PUBLIC TELEVISION,BEAN CREATIVE,22301,144850
37471,2009,STATE HIGHWAY ADMIN,MMS INC,20118,140485
37474,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AUTISM OUTREACH INC,20176,84218
37475,2009,OFFICE OF THE STATE PROSECUTOR,XO COMMUNICATIONS,91109,2660
37496,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MASTERMIND MARKETING,24486,662450
37508,2009,MARYLAND STATE LOTTERY AGENCY,EJK PROMOTIONS C/O CRESTVIEW HOLDINGS,10956,47825
37519,2009,DEPARTMENT OF NATURAL RESOURCES,VIRGINIA INSTITUTE OF MARINE SCIENCE,23062,426641
37521,2009,STATE HIGHWAY ADMIN,VIRGINIA TECH TREASURER,24060,31191
37523,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,VIRGINIA TECH TREASURER,24061,71000
37527,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KYM JOHNSON,23451,47270
37528,2009,MARYLAND TRANSIT ADMINISTRATION,BURKE PARSONS BOWLBY CORP,25271,52281
37529,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,POTOMAC VALLEY HOSPITAL,26726,216766
37531,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WVU MEDICAL CORP DBA UHA,26507,1605020
37538,2009,STATE HIGHWAY ADMIN,KENT KESECKER APPRAISAL SER,25411,32150
37541,2009,DEPARTMENT OF THE ENVIRONMENT,CANAAN VALLEY INSTITUTE,26260,549462
37555,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GENOA HEALTHCARE OF VIRGINIA LLC,98002,48327
37563,2009,STATE HIGHWAY ADMIN,WEST VIRGINIA DIV OF HWYS,25339,410077
37564,2009,MD DEPARTMENT OF AGRICULTURE,WEST VIRGINIA UNIVERSITY,26506,159989
37572,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LANCE INC,28247,56252
37575,2009,MARYLAND HIGHER EDUCATION COMMISSION,ST AUGUSTINES COLLEGE,27610,50150
37576,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PITT CO MEMORIAL HOSPITAL,27834,29509
37580,2009,HISTORIC ST. MARY'S CITY COMMISSION,CAROLINA DOOR CONTROLS INC,27704,59245
37590,2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,BANC OF AMERICA PUBLIC & INSTITUTIONAL FINANCIAL,77252,420
37596,2009,STATE HIGHWAY ADMIN,GLOVER CONSTRUCTION CO INC,27866,1472887
37597,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MEASUREMENT INC,27701,5362479
37598,2009,MARYLAND TRANSIT ADMINISTRATION,SMITH SYSTEMS INC,28712,31703
37599,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,KEYSTONE SYSTEMS INC,27612,124671
37600,2009,MARYLAND TRANSIT ADMINISTRATION,ELECTRONIC DATA MAGNETICS INC,27114,190105
37602,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,VALENDRAWERS INC,27293,90397
37611,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"INTRNATIONAL FABRICS, INC.",27261,47888
37613,2009,STATE HIGHWAY ADMIN,SAFFO CONTRACTORS INC,28406,166250
37625,2009,MARYLAND ENVIRONMENTAL SERVICES-CAPITAL,J&W OF NORTH CAROLINA,28586,260550
37626,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRIAD LABORATORY ALLIANCE LLC,27410,31420
37627,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,NEOCASE,27113,171798
37632,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,NONPROFIT IND  DBA SOCIALSERVE.COM,28235,83589
37640,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CALCO'S LLC,21856,33258
37658,2009,MARYLAND TRANSIT ADMINISTRATION,QUAL-TRAN PRODUCTS,19442,120974
37680,2009,UNINSURED EMPLOYERS FUND,PMSI,32885,72924
37684,2009,STATE HIGHWAY ADMIN,PROLINE PAINTING INC.,11436,459214
37685,2009,MD DEPARTMENT OF AGRICULTURE,QC LABORATORIES,18966,48928
37696,2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,APPLIED PHOTOPHYSICS LIMITED,10006,200357
37701,2009,"DEPARTMENT OF LABOR, LICENSING & REG.",N.C.E.E.,29633,149293
37702,2009,STATE HIGHWAY ADMIN,WILBUR SMITH ASSOCIATES INC,29202,291217
37704,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GOOD PHARMACY INC,29732,41861
37705,2009,MARYLAND TRANSIT ADMINISTRATION,AVTEC INC,29054,623416
37708,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AHOLD FINANCIAL SERVICE,17013,19320
37711,2009,SUBSEQUENT INJURY FUND,DOVE DATA PRODUCTS,29502,28722
37714,2009,DEPARTMENT OF HUMAN RESOURCES,NEW HOPE TREATMENT CENTER,29420,72001
37724,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,DATAWORKS PLUS,29607,321000
37735,2009,MARYLAND PUBLIC TELEVISION,NATIONAL EDUCATIONAL TELECOMMUNICATIONS ASSOC,29250,97842
37749,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MEHDI AZIMI,73070,71390
37763,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ELAINE S DENEGRI COX,26757,42491
37788,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VALENCIA H SMITH,21748,38976
37811,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SUNTRUST BANK,80150,198759
37812,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SUNTRUST BANK,32862,5187
37822,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SOUTHERN REGIONAL ED BOARD,30318,341450
37827,2009,MARYLAND TRANSIT ADMINISTRATION,HEERY INTERNATIONAL INC,30309,4682458
37836,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,TANEY VILLAGE PARTNERS LTD,30269,1046568
37842,2009,MARYLAND TRANSIT ADMINISTRATION,IMERYS,30076,304800
37843,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,TCI POWDER COATINGS,31806,30361
37850,2009,MARYLAND TRANSIT ADMINISTRATION,ADT SECURITY SERVICES INC,18250,4261
37868,2009,MARYLAND STATE LOTTERY AGENCY,SCIENTIFIC GAMES INTERNATIONAL INC,30004,15718390
37869,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CCS MEDICAL,30043,97455
37873,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GLOBAL DIAGNOSTIC SERVICES INC,30094,89730
37874,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SECURE CARE MEDICAL INC,31406,133262
37876,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UROMED INC,30005,149716
37883,2009,COLLEGE SAVINGS PLANS OF MARYLAND,DEFINITION 6,30324,176575
37890,2009,MARYLAND INSURANCE ADMINISTRATION,MERLINOS & ASSOCIATES INC,30092,46471
37891,2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,HOLDER CONSTRUCTION GROUP LLC,30339,6551022
37892,2009,MARYLAND TRANSIT ADMINISTRATION,EARTH TECH INFRASTRUCTURE INC,90802,346450
37894,2009,WORKERS' COMPENSATION COMMISSION,SIMPLEX GRINNELL,01441,199305
37925,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MGT OF AMERICA INC,32317,337741
37926,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"HEALTH INFORMATION DESIGNS,INC",36831,650407
37927,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"CARSON MILLS, INC.",32720,42692
37928,2009,STATE HIGHWAY ADMIN,INFO TECH INC,32608,49800
37937,2009,MARYLAND TRANSIT ADMINISTRATION,PRIDE ENTERPRISES,32891,54630
37938,2009,MARYLAND PUBLIC TELEVISION,TRAC MEDIA SERVICES,85728,86353
37941,2009,STATE HIGHWAY ADMIN,TBE GROUP INC,33759,209242
37943,2009,MD DEPARTMENT OF AGRICULTURE,ADAPCO INC,32771,285201
37958,2009,PUBLIC SERVICE COMMISSION,TIGER DIRECT,33144,40246
37965,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LINCARE INC,14226,390975
37966,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PARENTERAL THERAPY ASSOCIATES,32701,66917
37969,2009,COMPTROLLER OF MARYLAND,MAINLINE INFORMATION SYSTEMS INC,30349,884893
37971,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,DATAMAXX APPLIED TECHNOLOGIES INC,32311,359355
37972,2009,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,BALTIMORE BUSINESS JOURNAL,28236,192
37974,2009,MARYLAND STADIUM AUTHORITY,BALTIMORE BUSINESS JOURNAL,28254,177
37993,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOVEROUND CORPORATION,34243,60240
37994,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,AUTOMON CORPORATION,85254,110250
37998,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDIC-AIRE MEDICAL EQUIPMENT,17844,83349
38000,2009,MD DEPARTMENT OF AGRICULTURE,COASTAL AIR SERVICES INC,32404,984983
38003,2009,DEPARTMENT OF HUMAN RESOURCES,NATIONAL DEAF ACADEMY,32757,74217
38004,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LINCARE INC,64153,57350
38025,2009,SECRETARY OF THE STATE,BA MERCHANT SERVICES,99210,477
38037,2009,DEPARTMENT OF BUDGET AND MANAGEMENT,SHPS HUMAN RESOURCE SOLUTIONS INC,60122,320410
38038,2009,MILITARY DEPARTMENT,NIMCO INC,42327,57310
38042,2009,DEPARTMENT OF HUMAN RESOURCES,POMEROY IT SOLUTIONS SALES CO INC,25213,135
38046,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,APS ACQUISITION LLC DBA,60563,175233
38054,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY,21142,196579
38062,2009,MARYLAND STADIUM AUTHORITY,CROSSROADS CONSULTING SERVICES LLC,33609,35000
38067,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MCKEE FOODS CORP,37315,638759
38100,2009,MARYLAND AVIATION ADMINISTRATION,AIRPORT MINORITY ADVISORY,22202,178000
38102,2009,DEPARTMENT OF THE ENVIRONMENT,ENVIRONMENTAL QUALITY MANAGEMENT INC,37830,123522
38103,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OUTFITTER SATELLITE INC,37214,87793
38113,2009,STATE HIGHWAY ADMIN,US ARMY CORPS OF ENGINEERS FINANCE CENTER,38054,1495000
38115,2009,DEPARTMENT OF JUVENILE SERVICES,KEYSTONE CONTINUUM LLC,48879,361410
38123,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ANCILLARY MANAGEMENT SOLUTIONS,37068,64986
38124,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMMED DIRECT LLC,27217,91548
38125,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"A.C. LEGG, INC.",35040,34927
38126,2009,MARYLAND TRANSIT ADMINISTRATION,SOUTHERN COACH PARTS CO,35236,66705
38129,2009,MARYLAND INSURANCE ADMINISTRATION,"MEDICAL ASSURANCE, CO.",35209,1507101
38130,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,HENDERSON SEWING MACHINE COMPANY,36420,40835
38134,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,KC DISTANCE LEARNING,17815,34250
38135,2009,DEPARTMENT OF GENERAL SERVICES,GOVDEALS INC,36117,31095
38136,2009,COMPTROLLER OF MARYLAND,CABINET NG INC,35758,29920
38144,2009,DEPARTMENT OF HUMAN RESOURCES,POSTAGE BY PHONE,40229,1928701
38145,2009,STATE BOARD OF ELECTIONS,EBSCO INFORMATION SERVICES,07702,197
38146,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EBSCO INFORMATION SERVICES,55401,42962
38153,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NATIONAL ENVIRONMENTAL DBA INDIAN MEDICAL,30007,34517
38157,2009,MD DEPARTMENT OF AGRICULTURE,NFSMI,38677,77441
38160,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LIBERTY MEDICAL SUPPLY INC,34985,359086
38164,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STARLIMS CORPORATION,33021,123250
38166,2009,DEPARTMENT OF HUMAN RESOURCES,FLORIDA INSTITUTE FOR NEUROLOGIC REHABILITATION,33873,292055
38167,2009,MARYLAND AVIATION ADMINISTRATION,AIRTRAN AIRWAYS,32827,202460
38168,2009,MDOT THE SECRETARY'S OFFICE,CROSS MATCH TECHNOLOGIES INC,33410,13632
38174,2009,OFFICE OF THE PUBLIC DEFENDER,IOD CORP,54307,102580
38178,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SILVER SPRING ART KDNY CTR,33317,395886
38187,2009,BALTIMORE CITY COMMUNITY COLLEGE,CAMPUSWORKS INC,34236,791699
38193,2009,MARYLAND STATE ARCHIVES,SCRIPTLOGIC CORP,33487,76491
38197,2009,OFFICE OF THE ATTORNEY GENERAL,PREFERRED INSURANCE CAPITAL CONSULANTS,33432,45094
38198,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DOCTOR DIABETIC SUPPLY INC,33127,27704
38222,2009,DEPARTMENT OF DISABILITIES,HUMANWARE,94520,50868
38226,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"REDWOOD BIOTECH, INC",95402,193514
38229,2009,MARYLAND PUBLIC TELEVISION,TELE-DIRECT CALL CENTERS,95841,101577
38238,2009,UNINSURED EMPLOYERS FUND,NORTH AMERICAN PARTNERS IN ANESTHESIA MD LLC,11545,224050
38241,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,HOPE ALIVE,21780,27701
38257,2009,DEPARTMENT OF NATURAL RESOURCES,SEAARK MARINE INC,71657,477309
38260,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SAMS CLUB DIRECT,63160,6905315
38315,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,FEDERAL CORRECTIONAL SUPPLY SERVICE,72231,45225
38316,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"SAM'S EAST, INC",67037,224866
38323,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SPI AMERICA LLC,78758,256032
38333,2009,UNINSURED EMPLOYERS FUND,PHI AIR MEDICAL,90054,23357
38337,2009,MD DEPARTMENT OF AGRICULTURE,AGRICULTURAL MARKET SERVICE,20250,254041
38339,2009,MARYLAND STATE POLICE,DSSN3801LI,46226,36711
38340,2009,DEPARTMENT OF BUDGET AND MANAGEMENT,KROLL LABORATORY SPECIALISTS INC,70154,380937
38344,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LOUISIANA CTR FOR THE BLIND,71270,31734
38365,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COMPREHENSIVE DECUBITUS THERAPY INC,72211,51305
38378,2009,DEPARTMENT OF HUMAN RESOURCES,"STRUCTURES YOUTH HOME, INC.",22448,313123
38381,2009,STATE HIGHWAY ADMIN,TRANSCONTINENTAL GAS PIPELINE,77216,786409
38383,2009,MARYLAND AVIATION ADMINISTRATION,JACOBS CONSULTANCY INC,94010,202524
38387,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AHLERS & COMPANY INC,76701,118881
38392,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WRS GROUP LTD,76710,46135
38412,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,STERLINGS PUBLIC SAFETY UNIFORMS & EQUIPMENT INC,78201,104051
38417,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SYSCO FOOD SERVICE OF VA INC,22801,112888
38423,2009,MARYLAND STADIUM AUTHORITY,CORPORATE CARE,77018,165468
38492,2009,MARYLAND PUBLIC TELEVISION,DALLAS COUNTY COMM COLLEGE DIS,75243,47400
38495,2009,MARYLAND STATE POLICE,TURBOMECA ENGINE CORP,75051,1837087
38496,2009,MARYLAND AVIATION ADMINISTRATION,MARK'S PLUMBING CO,76121,33424
38499,2009,MARYLAND STATE POLICE,AVIONICS INTERNATIONAL SUPPLY INC,76207,69875
38535,2009,DEPARTMENT OF NATURAL RESOURCES,REDDY ICE-MARTINSBURG,25402,169
38537,2009,MARYLAND STATE POLICE,SAGEM AVIONICS INC,75052,195907
38553,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"OZ SYSTEMS USA, LLC",76006,168500
38554,2009,MILITARY DEPARTMENT,IDEARC MEDIA CORP,75261,61319
38590,2009,STATE BOARD OF ELECTIONS,FAST FORMS,92674,117962
38605,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,OLD TAKOMA BUSINESS ASSN,20913,54183
38622,2009,DEPARTMENT OF BUDGET AND MANAGEMENT,PROFESSIONAL CIVIL PROCESS,78734,43160
38624,2009,MARYLAND STATE ARCHIVES,SOLID SYSTEMS CAD SERVICES,77092,49563
38627,2009,MARYLAND TRANSIT ADMINISTRATION,ROYAL PURPLE SYNTHETIC,77210,70169
38631,2009,DEPARTMENT OF JUVENILE SERVICES,ABRAXAS OHIO,44875,1327720
38663,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PHARMCHEM INC,76118,30372
38664,2009,DEPARTMENT OF THE ENVIRONMENT,ENTECH INSTRUMENTS INC,93065,29332
38668,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BAILEY MEDICAL ENGINEERING,93402,32543
38669,2009,COMPTROLLER OF MARYLAND,INFORMATICA,95161,145842
38672,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JOURNEYWORKS PUBLISHING,95061,41440
38680,2009,DEPARTMENT OF INFORMATION TECHNOLOGY,SKYLINE COMPUTER CORP,95008,57213
38685,2009,MARYLAND STATE POLICE,VARIAN INC,94598,11193
38699,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RESPIRTECH,55108,33679
38704,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,AXYZ INTERNATIONAL,45241,34347
38741,2009,STATE HIGHWAY ADMIN,SCHNABEL ENGINEERING LLC,23059,60590
38780,2009,MARYLAND STATE POLICE,AVIATION SPECIALTIES UNLIMITED INC,83705,64497
38784,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,ORCHARD MEWS,08232,589969
38788,2009,MD INST EMERG MEDICAL SERVICE SYSTEMS,PSTC,94063,287549
38800,2009,DEPARTMENT OF GENERAL SERVICES,VIRGINIA FIRE PROTECTION,23005,49170
38820,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LABORATORY CORPORATION OF AMERICA,22071,30
38822,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,B I INC,80301,764227
38834,2009,DEPARTMENT OF NATURAL RESOURCES,US DEPT OF COMMERCE-NOAA,63917,386306
38835,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SENIOR CARE SERVICES INC,81505,281666
38885,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERICAN MEDICAL TECHNOLOGIES,92707,36239
38926,2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,MT2 LLC,80033,51130
38927,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INSTITUTIONAL PHARMACY SOLUTIONS,36124,82427
38984,2009,STATE HIGHWAY ADMIN,APPLIED RESEARCH ASSOCIATES INC,87110,1341093
38985,2009,MARYLAND AVIATION ADMINISTRATION,AKAL SECURITY INC,87532,6544352
38988,2009,STATE BOARD OF ELECTIONS,PREMIER ELECTION SOLUTIONS INC,75013,5590195
38989,2009,DEPARTMENT OF JUVENILE SERVICES,VISIONQUEST NATIONAL,85732,3132578
38991,2009,MILITARY DEPARTMENT,COMLABS,32934,29978
38992,2009,COMPTROLLER OF MARYLAND,BANK OF AMERICA,28255,228510599
39014,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STATE PHARMACY,20020,74675
39034,2009,DEPARTMENT OF JUVENILE SERVICES,ISECURETRAC CORP,68137,501295
39037,2009,MARYLAND AVIATION ADMINISTRATION,PRIORITY DISPATCH,84111,336667
39040,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"PEGUS RESEARCH, INC.",84102,36052
39048,2009,STATE DEPT OF ASSESSMENTS & TAXATION,MAS SOLUTIONS & SERVICES,32765,30607
39056,2009,DEPARTMENT OF JUVENILE SERVICES,RITE OF PASSAGE INC,89423,223577
39072,2009,DEPARTMENT OF NATURAL RESOURCES,MEDTRONIC PHYSIO CONTROL,98052,256
39075,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CASCADE PROSTHETICS & ORTHOTICS VNC,98248,52294
39082,2009,COMPTROLLER OF MARYLAND,USA MOBILITY WIRELESS INC,01888,4819
39114,2009,MARYLAND TRANSIT ADMINISTRATION,"SPORTWORKS NORTHWEST, INC",98072,199352
39115,2009,STATE HIGHWAY ADMIN,DYE MANAGEMENT GROUP INC,98004,991723
39116,2009,UNINSURED EMPLOYERS FUND,RS MEDICAL,98687,27040
39119,2009,OFFICE OF THE PUBLIC DEFENDER,CTS LANGUAGE LINK,98660,172803
39139,2009,DEPARTMENT OF NATURAL RESOURCES,TRUCKVAULT INC.,98284,54298
39141,2009,MILITARY DEPARTMENT,CASCADE INTERNATIONAL,98296,28940
39143,2009,BOARDS COMMISSIONS & OFFICES,HABITAT FOR HUMANITY INTERNATIONAL INC,31709,176456
39147,2009,MARYLAND STATE LOTTERY AGENCY,CRESTWOOD MARKET RESEARCH INC,98033,323756
39149,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,GRAPHIC CONTROL SYSTEMS INC,98684,150155
39150,2009,DEPARTMENT OF BUDGET AND MANAGEMENT,COLUMBIA ULTIMATE INC AKA REV Q,98662,179268
39181,2009,MARYLAND PUBLIC TELEVISION,AMEN CLINCS,92660,26063
39189,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,API INTERNATIONAL INC,97062,144367
39190,2009,STATE HIGHWAY ADMIN,KITTELSON & ASSOCIATES,97205,268918
39191,2009,DEPARTMENT OF THE ENVIRONMENT,"MET ONE INSTRUMENTS, INC.",98411,64345
39194,2009,MARYLAND PORT ADMINISTRATION,EMODAL.COM LLC,92612,71027
39201,2009,MOTOR VEHICLE ADMINSTRATION,HEWLETT PACKARD COMPANY,94304,20165
39212,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SRI INTERNATIONAL,94025,127692
39217,2009,DEPARTMENT OF HUMAN RESOURCES,UNITED STATES POSTAL SERVICE,94497,103745
39224,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BIO-RAD LABORATORIES,94547,439366
39226,2009,DEPARTMENT OF HUMAN RESOURCES,LAKESHORE LEARNING MATERIALS,90895,52181
39229,2009,MARYLAND TRANSIT ADMINISTRATION,"A & K RAILROAD MATERIALS, INC.",84130,278883
39236,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,PRIDE INDUSTRIES,95677,54481
39252,2009,STATE HIGHWAY ADMIN,BANK OF AMERICA N A,60603,1730510
39261,2009,MARYLAND STATE POLICE,BANK OF AMERICA N A,33340,35
39266,2009,MARYLAND TRANSIT ADMINISTRATION,HAM RADIO OUTLET INC,22191,1075
39267,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HAM RADIO OUTLET INC,03079,26922
39280,2009,DEPARTMENT OF JUVENILE SERVICES,SOUTHERN PEAKS REGIONAL TREAT CTR CORNELL ABRAXAS,81212,45466
39292,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,UNIFY CORPORATION,95661,103108
39295,2009,DEPARTMENT OF HUMAN RESOURCES,ETR ASSOCIATES,95066,1032
39298,2009,MD DEPARTMENT OF AGRICULTURE,PICKERING LABS,94043,29635
39299,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SPECTRA LABORATORIES,95036,30565
39343,2009,MARYLAND FOOD CENTER AUTHORITY,BANK OF AMERICA,21298,159
39345,2009,MOTOR VEHICLE ADMINSTRATION,BANK OF AMERICA,94103,3078367
39356,2009,OFFICE OF THE PUBLIC DEFENDER,CHARTONE INC,75015,112022
39372,2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,BECKMAN COULTER INC,92834,5206
39374,2009,MARYLAND PORT ADMINISTRATION,MOFFATT & NICHOL ENG.,90801,1887873
39390,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,FLANNERY COMPANY,92301,36775
39395,2009,MARYLAND STADIUM AUTHORITY,CLARK SECURITY PRODUCTS INC,91110,32605
39402,2009,STATE HIGHWAY ADMIN,SCANTRON CORPORATION,68145,1703
39428,2009,BOARDS COMMISSIONS & OFFICES,KYOCERA MITA AMERICA INC,07004,18734
39438,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DVA HEALTHCARE RENAL CARE INC,36360,3117386
39440,2009,MARYLAND INSURANCE ADMINISTRATION,DOCTORS COMPANY,94558,3582837
39448,2009,MARYLAND STATE POLICE,GIBSON & BARNES FLIGHT SUITS,92020,87169
39449,2009,STATE HIGHWAY ADMIN,ECONOLITE CONTROL PRODUCTS INC,92816,2863949
39453,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CAREMARK INC,60062,3237116
39454,2009,MARYLAND STATE POLICE,HAWKER PACIFIC AEROSPACE,91352,187910
39459,2009,MD DEPARTMENT OF AGRICULTURE,SYNBIOTICS CORPORATION,64184,33502
39460,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BEVERLY ENTERPRISES-MARYLAND INC,72919,15355254
